invoice_key,contract_key,invoice_date_key,due_date_key,paid_date_key,invoice_date,due_date,paid_date,amount_due,amount_paid,payment_status,principal_amount,interest_amount,invoice_number
38549,2963,20240112,20240126,20240201.0,2024-01-12,2024-01-26,2024-02-01,199.75,199.75,Paid,118.3,81.45,INV-002963-001
38550,2963,20240211,20240225,20240303.0,2024-02-11,2024-02-25,2024-03-03,199.75,199.75,Paid,118.3,81.45,INV-002963-002
38551,2963,20240312,20240326,20240401.0,2024-03-12,2024-03-26,2024-04-01,199.75,199.75,Paid,118.3,81.45,INV-002963-003
38552,2963,20240411,20240425,20240428.0,2024-04-11,2024-04-25,2024-04-28,199.75,199.75,Paid,118.3,81.45,INV-002963-004
38553,2963,20240511,20240525,20240530.0,2024-05-11,2024-05-25,2024-05-30,199.75,199.75,Paid,118.3,81.45,INV-002963-005
38554,2963,20240610,20240624,20240622.0,2024-06-10,2024-06-24,2024-06-22,199.75,199.75,Paid,118.3,81.45,INV-002963-006
38555,2963,20240710,20240724,20240731.0,2024-07-10,2024-07-24,2024-07-31,199.75,199.75,Paid,118.3,81.45,INV-002963-007
38556,2963,20240809,20240823,20240828.0,2024-08-09,2024-08-23,2024-08-28,199.75,199.75,Paid,118.3,81.45,INV-002963-008
38557,2963,20240908,20240922,20240929.0,2024-09-08,2024-09-22,2024-09-29,199.75,162.9,Partial,118.3,81.45,INV-002963-009
38558,2963,20241008,20241022,20241026.0,2024-10-08,2024-10-22,2024-10-26,199.75,199.75,Paid,118.3,81.45,INV-002963-010
38559,2963,20241107,20241121,20241124.0,2024-11-07,2024-11-21,2024-11-24,199.75,199.75,Paid,118.3,81.45,INV-002963-011
38560,2963,20241207,20241221,20241228.0,2024-12-07,2024-12-21,2024-12-28,199.75,199.75,Paid,118.3,81.45,INV-002963-012
38561,2964,20230915,20230929,20231213.0,2023-09-15,2023-09-29,2023-12-13,546.72,546.72,Delinquent,410.3,136.42,INV-002964-001
38562,2964,20231015,20231029,20231027.0,2023-10-15,2023-10-29,2023-10-27,546.72,546.72,Paid,410.3,136.42,INV-002964-002
38563,2964,20231114,20231128,20231203.0,2023-11-14,2023-11-28,2023-12-03,546.72,546.72,Paid,410.3,136.42,INV-002964-003
38564,2964,20231214,20231228,20231226.0,2023-12-14,2023-12-28,2023-12-26,546.72,546.72,Paid,410.3,136.42,INV-002964-004
38565,2964,20240113,20240127,20240211.0,2024-01-13,2024-01-27,2024-02-11,546.72,546.72,Late,410.3,136.42,INV-002964-005
38566,2964,20240212,20240226,20240312.0,2024-02-12,2024-02-26,2024-03-12,546.72,546.72,Late,410.3,136.42,INV-002964-006
38567,2964,20240313,20240327,20240324.0,2024-03-13,2024-03-27,2024-03-24,546.72,451.99,Partial,410.3,136.42,INV-002964-007
38568,2964,20240412,20240426,,2024-04-12,2024-04-26,,546.72,0.0,Delinquent,410.3,136.42,INV-002964-008
38569,2964,20240512,20240526,20240525.0,2024-05-12,2024-05-26,2024-05-25,546.72,546.72,Paid,410.3,136.42,INV-002964-009
38570,2964,20240611,20240625,20240809.0,2024-06-11,2024-06-25,2024-08-09,546.72,546.72,Delinquent,410.3,136.42,INV-002964-010
38571,2964,20240711,20240725,20241008.0,2024-07-11,2024-07-25,2024-10-08,546.72,546.72,Delinquent,410.3,136.42,INV-002964-011
38572,2964,20240810,20240824,20240821.0,2024-08-10,2024-08-24,2024-08-21,546.72,546.72,Paid,410.3,136.42,INV-002964-012
38573,2964,20240909,20240923,20240924.0,2024-09-09,2024-09-23,2024-09-24,546.72,546.72,Paid,410.3,136.42,INV-002964-013
38574,2964,20241009,20241023,20241022.0,2024-10-09,2024-10-23,2024-10-22,546.72,546.72,Paid,410.3,136.42,INV-002964-014
38575,2964,20241108,20241122,20241120.0,2024-11-08,2024-11-22,2024-11-20,546.72,546.72,Paid,410.3,136.42,INV-002964-015
38576,2964,20241208,20241222,20241227.0,2024-12-08,2024-12-22,2024-12-27,546.72,546.72,Paid,410.3,136.42,INV-002964-016
38577,2965,20230317,20230331,20230330.0,2023-03-17,2023-03-31,2023-03-30,389.01,389.01,Paid,213.62,175.38,INV-002965-001
38578,2965,20230416,20230430,20230515.0,2023-04-16,2023-04-30,2023-05-15,389.01,389.01,Late,213.62,175.38,INV-002965-002
38579,2965,20230516,20230530,20230527.0,2023-05-16,2023-05-30,2023-05-27,389.01,316.54,Partial,213.62,175.38,INV-002965-003
38580,2965,20230615,20230629,20230630.0,2023-06-15,2023-06-29,2023-06-30,389.01,241.37,Partial,213.62,175.38,INV-002965-004
38581,2965,20230715,20230729,20230729.0,2023-07-15,2023-07-29,2023-07-29,389.01,389.01,Paid,213.62,175.38,INV-002965-005
38582,2965,20230814,20230828,20230830.0,2023-08-14,2023-08-28,2023-08-30,389.01,389.01,Paid,213.62,175.38,INV-002965-006
38583,2965,20230913,20230927,20230925.0,2023-09-13,2023-09-27,2023-09-25,389.01,389.01,Paid,213.62,175.38,INV-002965-007
38584,2965,20231013,20231027,20231024.0,2023-10-13,2023-10-27,2023-10-24,389.01,389.01,Paid,213.62,175.38,INV-002965-008
38585,2965,20231112,20231126,20231126.0,2023-11-12,2023-11-26,2023-11-26,389.01,198.62,Partial,213.62,175.38,INV-002965-009
38586,2965,20231212,20231226,20240101.0,2023-12-12,2023-12-26,2024-01-01,389.01,389.01,Paid,213.62,175.38,INV-002965-010
38587,2965,20240111,20240125,20240129.0,2024-01-11,2024-01-25,2024-01-29,389.01,389.01,Paid,213.62,175.38,INV-002965-011
38588,2965,20240210,20240224,20240228.0,2024-02-10,2024-02-24,2024-02-28,389.01,389.01,Paid,213.62,175.38,INV-002965-012
38589,2965,20240311,20240325,20240322.0,2024-03-11,2024-03-25,2024-03-22,389.01,389.01,Paid,213.62,175.38,INV-002965-013
38590,2965,20240410,20240424,20240424.0,2024-04-10,2024-04-24,2024-04-24,389.01,389.01,Paid,213.62,175.38,INV-002965-014
38591,2965,20240510,20240524,20240528.0,2024-05-10,2024-05-24,2024-05-28,389.01,389.01,Paid,213.62,175.38,INV-002965-015
38592,2965,20240609,20240623,20240623.0,2024-06-09,2024-06-23,2024-06-23,389.01,389.01,Paid,213.62,175.38,INV-002965-016
38593,2965,20240709,20240723,20240730.0,2024-07-09,2024-07-23,2024-07-30,389.01,389.01,Paid,213.62,175.38,INV-002965-017
38594,2965,20240808,20240822,20240823.0,2024-08-08,2024-08-22,2024-08-23,389.01,389.01,Paid,213.62,175.38,INV-002965-018
38595,2965,20240907,20240921,20240928.0,2024-09-07,2024-09-21,2024-09-28,389.01,389.01,Paid,213.62,175.38,INV-002965-019
38596,2965,20241007,20241021,20241022.0,2024-10-07,2024-10-21,2024-10-22,389.01,389.01,Paid,213.62,175.38,INV-002965-020
38597,2965,20241106,20241120,20241121.0,2024-11-06,2024-11-20,2024-11-21,389.01,389.01,Paid,213.62,175.38,INV-002965-021
38598,2965,20241206,20241220,20241224.0,2024-12-06,2024-12-20,2024-12-24,389.01,389.01,Paid,213.62,175.38,INV-002965-022
38599,2966,20230320,20230403,20230407.0,2023-03-20,2023-04-03,2023-04-07,663.91,663.91,Paid,364.99,298.92,INV-002966-001
38600,2966,20230419,20230503,20230501.0,2023-04-19,2023-05-03,2023-05-01,663.91,663.91,Paid,364.99,298.92,INV-002966-002
38601,2966,20230519,20230602,20230717.0,2023-05-19,2023-06-02,2023-07-17,663.91,663.91,Delinquent,364.99,298.92,INV-002966-003
38602,2966,20230618,20230702,20230707.0,2023-06-18,2023-07-02,2023-07-07,663.91,663.91,Paid,364.99,298.92,INV-002966-004
38603,2966,20230718,20230801,20230729.0,2023-07-18,2023-08-01,2023-07-29,663.91,663.91,Paid,364.99,298.92,INV-002966-005
38604,2966,20230817,20230831,20230905.0,2023-08-17,2023-08-31,2023-09-05,663.91,663.91,Paid,364.99,298.92,INV-002966-006
38605,2966,20230916,20230930,20230928.0,2023-09-16,2023-09-30,2023-09-28,663.91,663.91,Paid,364.99,298.92,INV-002966-007
38606,2966,20231016,20231030,20240113.0,2023-10-16,2023-10-30,2024-01-13,663.91,663.91,Delinquent,364.99,298.92,INV-002966-008
38607,2966,20231115,20231129,20231203.0,2023-11-15,2023-11-29,2023-12-03,663.91,663.91,Paid,364.99,298.92,INV-002966-009
38608,2966,20231215,20231229,,2023-12-15,2023-12-29,,663.91,0.0,Delinquent,364.99,298.92,INV-002966-010
38609,2966,20240114,20240128,20240128.0,2024-01-14,2024-01-28,2024-01-28,663.91,458.42,Partial,364.99,298.92,INV-002966-011
38610,2966,20240213,20240227,20240225.0,2024-02-13,2024-02-27,2024-02-25,663.91,663.91,Paid,364.99,298.92,INV-002966-012
38611,2966,20240314,20240328,20240403.0,2024-03-14,2024-03-28,2024-04-03,663.91,586.4,Partial,364.99,298.92,INV-002966-013
38612,2966,20240413,20240427,20240504.0,2024-04-13,2024-04-27,2024-05-04,663.91,663.91,Paid,364.99,298.92,INV-002966-014
38613,2966,20240513,20240527,20240526.0,2024-05-13,2024-05-27,2024-05-26,663.91,663.91,Paid,364.99,298.92,INV-002966-015
38614,2966,20240612,20240626,20240701.0,2024-06-12,2024-06-26,2024-07-01,663.91,663.91,Paid,364.99,298.92,INV-002966-016
38615,2966,20240712,20240726,20240802.0,2024-07-12,2024-07-26,2024-08-02,663.91,663.91,Paid,364.99,298.92,INV-002966-017
38616,2966,20240811,20240825,20240825.0,2024-08-11,2024-08-25,2024-08-25,663.91,663.91,Paid,364.99,298.92,INV-002966-018
38617,2966,20240910,20240924,20241001.0,2024-09-10,2024-09-24,2024-10-01,663.91,663.91,Paid,364.99,298.92,INV-002966-019
38618,2966,20241010,20241024,20241024.0,2024-10-10,2024-10-24,2024-10-24,663.91,663.91,Paid,364.99,298.92,INV-002966-020
38619,2966,20241109,20241123,20241126.0,2024-11-09,2024-11-23,2024-11-26,663.91,663.91,Paid,364.99,298.92,INV-002966-021
38620,2966,20241209,20241223,20241228.0,2024-12-09,2024-12-23,2024-12-28,663.91,663.91,Paid,364.99,298.92,INV-002966-022
38621,2967,20220413,20220427,20220426.0,2022-04-13,2022-04-27,2022-04-26,95.03,95.03,Paid,50.54,44.5,INV-002967-001
38622,2967,20220513,20220527,20220530.0,2022-05-13,2022-05-27,2022-05-30,95.03,95.03,Paid,50.54,44.5,INV-002967-002
38623,2967,20220612,20220626,20220627.0,2022-06-12,2022-06-26,2022-06-27,95.03,95.03,Paid,50.54,44.5,INV-002967-003
38624,2967,20220712,20220726,20220723.0,2022-07-12,2022-07-26,2022-07-23,95.03,95.03,Paid,50.54,44.5,INV-002967-004
38625,2967,20220811,20220825,20220822.0,2022-08-11,2022-08-25,2022-08-22,95.03,95.03,Paid,50.54,44.5,INV-002967-005
38626,2967,20220910,20220924,20220925.0,2022-09-10,2022-09-24,2022-09-25,95.03,83.05,Partial,50.54,44.5,INV-002967-006
38627,2967,20221010,20221024,20221022.0,2022-10-10,2022-10-24,2022-10-22,95.03,95.03,Paid,50.54,44.5,INV-002967-007
38628,2967,20221109,20221123,20221121.0,2022-11-09,2022-11-23,2022-11-21,95.03,95.03,Paid,50.54,44.5,INV-002967-008
38629,2967,20221209,20221223,20221225.0,2022-12-09,2022-12-23,2022-12-25,95.03,95.03,Paid,50.54,44.5,INV-002967-009
38630,2967,20230108,20230122,20230127.0,2023-01-08,2023-01-22,2023-01-27,95.03,95.03,Paid,50.54,44.5,INV-002967-010
38631,2967,20230207,20230221,20230218.0,2023-02-07,2023-02-21,2023-02-18,95.03,95.03,Paid,50.54,44.5,INV-002967-011
38632,2967,20230309,20230323,20230321.0,2023-03-09,2023-03-23,2023-03-21,95.03,72.81,Partial,50.54,44.5,INV-002967-012
38633,2967,20230408,20230422,20230428.0,2023-04-08,2023-04-22,2023-04-28,95.03,95.03,Paid,50.54,44.5,INV-002967-013
38634,2967,20230508,20230522,20230706.0,2023-05-08,2023-05-22,2023-07-06,95.03,95.03,Delinquent,50.54,44.5,INV-002967-014
38635,2967,20230607,20230621,20230626.0,2023-06-07,2023-06-21,2023-06-26,95.03,95.03,Paid,50.54,44.5,INV-002967-015
38636,2967,20230707,20230721,20230723.0,2023-07-07,2023-07-21,2023-07-23,95.03,95.03,Paid,50.54,44.5,INV-002967-016
38637,2967,20230806,20230820,20230825.0,2023-08-06,2023-08-20,2023-08-25,95.03,95.03,Paid,50.54,44.5,INV-002967-017
38638,2967,20230905,20230919,20230918.0,2023-09-05,2023-09-19,2023-09-18,95.03,95.03,Paid,50.54,44.5,INV-002967-018
38639,2967,20231005,20231019,20231019.0,2023-10-05,2023-10-19,2023-10-19,95.03,95.03,Paid,50.54,44.5,INV-002967-019
38640,2967,20231104,20231118,20231123.0,2023-11-04,2023-11-18,2023-11-23,95.03,95.03,Paid,50.54,44.5,INV-002967-020
38641,2967,20231204,20231218,20231218.0,2023-12-04,2023-12-18,2023-12-18,95.03,95.03,Paid,50.54,44.5,INV-002967-021
38642,2967,20240103,20240117,20240114.0,2024-01-03,2024-01-17,2024-01-14,95.03,95.03,Paid,50.54,44.5,INV-002967-022
38643,2967,20240202,20240216,20240221.0,2024-02-02,2024-02-16,2024-02-21,95.03,95.03,Paid,50.54,44.5,INV-002967-023
38644,2967,20240303,20240317,20240321.0,2024-03-03,2024-03-17,2024-03-21,95.03,95.03,Paid,50.54,44.5,INV-002967-024
38645,2968,20240528,20240611,20240613.0,2024-05-28,2024-06-11,2024-06-13,352.01,352.01,Paid,149.16,202.85,INV-002968-001
38646,2968,20240627,20240711,20240711.0,2024-06-27,2024-07-11,2024-07-11,352.01,352.01,Paid,149.16,202.85,INV-002968-002
38647,2968,20240727,20240810,20240815.0,2024-07-27,2024-08-10,2024-08-15,352.01,352.01,Paid,149.16,202.85,INV-002968-003
38648,2968,20240826,20240909,20240909.0,2024-08-26,2024-09-09,2024-09-09,352.01,352.01,Paid,149.16,202.85,INV-002968-004
38649,2968,20240925,20241009,,2024-09-25,2024-10-09,,352.01,0.0,Delinquent,149.16,202.85,INV-002968-005
38650,2968,20241025,20241108,20241115.0,2024-10-25,2024-11-08,2024-11-15,352.01,352.01,Paid,149.16,202.85,INV-002968-006
38651,2968,20241124,20241208,20241210.0,2024-11-24,2024-12-08,2024-12-10,352.01,352.01,Paid,149.16,202.85,INV-002968-007
38652,2968,20241224,20250107,,2024-12-24,2025-01-07,,352.01,0.0,Pending,149.16,202.85,INV-002968-008
38653,2969,20240416,20240430,20240429.0,2024-04-16,2024-04-30,2024-04-29,882.74,634.35,Partial,673.85,208.89,INV-002969-001
38654,2969,20240516,20240530,20240528.0,2024-05-16,2024-05-30,2024-05-28,882.74,882.74,Paid,673.85,208.89,INV-002969-002
38655,2969,20240615,20240629,20240628.0,2024-06-15,2024-06-29,2024-06-28,882.74,882.74,Paid,673.85,208.89,INV-002969-003
38656,2969,20240715,20240729,20240727.0,2024-07-15,2024-07-29,2024-07-27,882.74,503.56,Partial,673.85,208.89,INV-002969-004
38657,2969,20240814,20240828,20240831.0,2024-08-14,2024-08-28,2024-08-31,882.74,882.74,Paid,673.85,208.89,INV-002969-005
38658,2969,20240913,20240927,20240927.0,2024-09-13,2024-09-27,2024-09-27,882.74,882.74,Paid,673.85,208.89,INV-002969-006
38659,2969,20241013,20241027,20241102.0,2024-10-13,2024-10-27,2024-11-02,882.74,882.74,Paid,673.85,208.89,INV-002969-007
38660,2969,20241112,20241126,20241202.0,2024-11-12,2024-11-26,2024-12-02,882.74,882.74,Paid,673.85,208.89,INV-002969-008
38661,2969,20241212,20241226,20250102.0,2024-12-12,2024-12-26,2025-01-02,882.74,882.74,Paid,673.85,208.89,INV-002969-009
38662,2970,20240530,20240613,20240616.0,2024-05-30,2024-06-13,2024-06-16,570.47,570.47,Paid,326.54,243.93,INV-002970-001
38663,2970,20240629,20240713,20240719.0,2024-06-29,2024-07-13,2024-07-19,570.47,570.47,Paid,326.54,243.93,INV-002970-002
38664,2970,20240729,20240812,20240819.0,2024-07-29,2024-08-12,2024-08-19,570.47,263.69,Partial,326.54,243.93,INV-002970-003
38665,2970,20240828,20240911,20240916.0,2024-08-28,2024-09-11,2024-09-16,570.47,570.47,Paid,326.54,243.93,INV-002970-004
38666,2970,20240927,20241011,20241125.0,2024-09-27,2024-10-11,2024-11-25,570.47,570.47,Delinquent,326.54,243.93,INV-002970-005
38667,2970,20241027,20241110,20241112.0,2024-10-27,2024-11-10,2024-11-12,570.47,570.47,Paid,326.54,243.93,INV-002970-006
38668,2970,20241126,20241210,20241215.0,2024-11-26,2024-12-10,2024-12-15,570.47,570.47,Paid,326.54,243.93,INV-002970-007
38669,2970,20241226,20250109,,2024-12-26,2025-01-09,,570.47,0.0,Pending,326.54,243.93,INV-002970-008
38670,2971,20240601,20240615,20240615.0,2024-06-01,2024-06-15,2024-06-15,281.28,281.28,Paid,182.83,98.45,INV-002971-001
38671,2971,20240701,20240715,20240715.0,2024-07-01,2024-07-15,2024-07-15,281.28,281.28,Paid,182.83,98.45,INV-002971-002
38672,2971,20240731,20240814,20240812.0,2024-07-31,2024-08-14,2024-08-12,281.28,281.28,Paid,182.83,98.45,INV-002971-003
38673,2971,20240830,20240913,20240917.0,2024-08-30,2024-09-13,2024-09-17,281.28,281.28,Paid,182.83,98.45,INV-002971-004
38674,2971,20240929,20241013,20241014.0,2024-09-29,2024-10-13,2024-10-14,281.28,281.28,Paid,182.83,98.45,INV-002971-005
38675,2971,20241029,20241112,20241118.0,2024-10-29,2024-11-12,2024-11-18,281.28,281.28,Paid,182.83,98.45,INV-002971-006
38676,2971,20241128,20241212,20241218.0,2024-11-28,2024-12-12,2024-12-18,281.28,281.28,Paid,182.83,98.45,INV-002971-007
38677,2971,20241228,20250111,,2024-12-28,2025-01-11,,281.28,0.0,Pending,182.83,98.45,INV-002971-008
38678,2972,20221108,20221122,20221129.0,2022-11-08,2022-11-22,2022-11-29,580.51,580.51,Paid,367.18,213.33,INV-002972-001
38679,2972,20221208,20221222,20221221.0,2022-12-08,2022-12-22,2022-12-21,580.51,580.51,Paid,367.18,213.33,INV-002972-002
38680,2972,20230107,20230121,20230126.0,2023-01-07,2023-01-21,2023-01-26,580.51,580.51,Paid,367.18,213.33,INV-002972-003
38681,2972,20230206,20230220,20230222.0,2023-02-06,2023-02-20,2023-02-22,580.51,295.81,Partial,367.18,213.33,INV-002972-004
38682,2972,20230308,20230322,20230329.0,2023-03-08,2023-03-22,2023-03-29,580.51,519.68,Partial,367.18,213.33,INV-002972-005
38683,2972,20230407,20230421,20230421.0,2023-04-07,2023-04-21,2023-04-21,580.51,580.51,Paid,367.18,213.33,INV-002972-006
38684,2972,20230507,20230521,20230526.0,2023-05-07,2023-05-21,2023-05-26,580.51,580.51,Paid,367.18,213.33,INV-002972-007
38685,2972,20230606,20230620,20230617.0,2023-06-06,2023-06-20,2023-06-17,580.51,580.51,Paid,367.18,213.33,INV-002972-008
38686,2972,20230706,20230720,20230723.0,2023-07-06,2023-07-20,2023-07-23,580.51,580.51,Paid,367.18,213.33,INV-002972-009
38687,2972,20230805,20230819,20230823.0,2023-08-05,2023-08-19,2023-08-23,580.51,580.51,Paid,367.18,213.33,INV-002972-010
38688,2972,20230904,20230918,20230921.0,2023-09-04,2023-09-18,2023-09-21,580.51,580.51,Paid,367.18,213.33,INV-002972-011
38689,2972,20231004,20231018,20231015.0,2023-10-04,2023-10-18,2023-10-15,580.51,580.51,Paid,367.18,213.33,INV-002972-012
38690,2972,20231103,20231117,20231115.0,2023-11-03,2023-11-17,2023-11-15,580.51,580.51,Paid,367.18,213.33,INV-002972-013
38691,2972,20231203,20231217,,2023-12-03,2023-12-17,,580.51,0.0,Delinquent,367.18,213.33,INV-002972-014
38692,2972,20240102,20240116,20240119.0,2024-01-02,2024-01-16,2024-01-19,580.51,238.23,Partial,367.18,213.33,INV-002972-015
38693,2972,20240201,20240215,20240214.0,2024-02-01,2024-02-15,2024-02-14,580.51,580.51,Paid,367.18,213.33,INV-002972-016
38694,2972,20240302,20240316,20240313.0,2024-03-02,2024-03-16,2024-03-13,580.51,580.51,Paid,367.18,213.33,INV-002972-017
38695,2972,20240401,20240415,20240422.0,2024-04-01,2024-04-15,2024-04-22,580.51,580.51,Paid,367.18,213.33,INV-002972-018
38696,2972,20240501,20240515,20240515.0,2024-05-01,2024-05-15,2024-05-15,580.51,580.51,Paid,367.18,213.33,INV-002972-019
38697,2972,20240531,20240614,20240617.0,2024-05-31,2024-06-14,2024-06-17,580.51,580.51,Paid,367.18,213.33,INV-002972-020
38698,2972,20240630,20240714,20240729.0,2024-06-30,2024-07-14,2024-07-29,580.51,580.51,Late,367.18,213.33,INV-002972-021
38699,2972,20240730,20240813,20240817.0,2024-07-30,2024-08-13,2024-08-17,580.51,580.51,Paid,367.18,213.33,INV-002972-022
38700,2972,20240829,20240912,20240910.0,2024-08-29,2024-09-12,2024-09-10,580.51,580.51,Paid,367.18,213.33,INV-002972-023
38701,2972,20240928,20241012,20241011.0,2024-09-28,2024-10-12,2024-10-11,580.51,580.51,Paid,367.18,213.33,INV-002972-024
38702,2973,20241010,20241024,20241021.0,2024-10-10,2024-10-24,2024-10-21,350.85,350.85,Paid,182.35,168.5,INV-002973-001
38703,2973,20241109,20241123,20241123.0,2024-11-09,2024-11-23,2024-11-23,350.85,350.85,Paid,182.35,168.5,INV-002973-002
38704,2973,20241209,20241223,20241222.0,2024-12-09,2024-12-23,2024-12-22,350.85,196.45,Partial,182.35,168.5,INV-002973-003
38705,2974,20241112,20241126,20241125.0,2024-11-12,2024-11-26,2024-11-25,337.63,337.63,Paid,163.86,173.77,INV-002974-001
38706,2974,20241212,20241226,20241223.0,2024-12-12,2024-12-26,2024-12-23,337.63,337.63,Paid,163.86,173.77,INV-002974-002
38707,2975,20230919,20231003,20231010.0,2023-09-19,2023-10-03,2023-10-10,548.17,548.17,Paid,349.2,198.97,INV-002975-001
38708,2975,20231019,20231102,20231109.0,2023-10-19,2023-11-02,2023-11-09,548.17,548.17,Paid,349.2,198.97,INV-002975-002
38709,2975,20231118,20231202,20231201.0,2023-11-18,2023-12-02,2023-12-01,548.17,548.17,Paid,349.2,198.97,INV-002975-003
38710,2975,20231218,20240101,20240102.0,2023-12-18,2024-01-01,2024-01-02,548.17,548.17,Paid,349.2,198.97,INV-002975-004
38711,2975,20240117,20240131,20240201.0,2024-01-17,2024-01-31,2024-02-01,548.17,377.64,Partial,349.2,198.97,INV-002975-005
38712,2975,20240216,20240301,20240227.0,2024-02-16,2024-03-01,2024-02-27,548.17,548.17,Paid,349.2,198.97,INV-002975-006
38713,2975,20240317,20240331,,2024-03-17,2024-03-31,,548.17,0.0,Delinquent,349.2,198.97,INV-002975-007
38714,2975,20240416,20240430,20240430.0,2024-04-16,2024-04-30,2024-04-30,548.17,548.17,Paid,349.2,198.97,INV-002975-008
38715,2975,20240516,20240530,20240529.0,2024-05-16,2024-05-30,2024-05-29,548.17,548.17,Paid,349.2,198.97,INV-002975-009
38716,2975,20240615,20240629,20240629.0,2024-06-15,2024-06-29,2024-06-29,548.17,548.17,Paid,349.2,198.97,INV-002975-010
38717,2975,20240715,20240729,20240803.0,2024-07-15,2024-07-29,2024-08-03,548.17,548.17,Paid,349.2,198.97,INV-002975-011
38718,2975,20240814,20240828,20240912.0,2024-08-14,2024-08-28,2024-09-12,548.17,548.17,Late,349.2,198.97,INV-002975-012
38719,2975,20240913,20240927,20240925.0,2024-09-13,2024-09-27,2024-09-25,548.17,548.17,Paid,349.2,198.97,INV-002975-013
38720,2975,20241013,20241027,20241030.0,2024-10-13,2024-10-27,2024-10-30,548.17,548.17,Paid,349.2,198.97,INV-002975-014
38721,2975,20241112,20241126,20241126.0,2024-11-12,2024-11-26,2024-11-26,548.17,548.17,Paid,349.2,198.97,INV-002975-015
